prompt,0,4,8,12,16,20,24,seed
"So, this is what an Alienware keyboard looks like.",1,2,10,10,10,10,8,3
A metal refrigerator with plastic peeling off of it.,0,2,8,9,10,10,8,0
A metal refrigerator with plastic peeling off of it.,0,7,9,8,9,8,8,1
A metal refrigerator with plastic peeling off of it.,1,0,9,9,8,9,7,2
A metal refrigerator with plastic peeling off of it.,0,4,10,7,8,7,10,3
There is a adult giraffe that is in the photo looking at something,0,8,10,8,10,10,10,0
There is a adult giraffe that is in the photo looking at something,7,7,10,10,10,10,10,1
There is a adult giraffe that is in the photo looking at something,0,2,10,10,10,10,10,2
There is a adult giraffe that is in the photo looking at something,0,8,10,10,10,10,10,3
The beer glasses are full and ready to enjoy.,5,1,10,10,10,8,0,0
The beer glasses are full and ready to enjoy.,0,10,9,0,10,2,10,1
The beer glasses are full and ready to enjoy.,10,0,2,10,10,5,10,2
The beer glasses are full and ready to enjoy.,10,1,10,0,0,7,0,3
The street sign is clearly visible for all of us to see.,1,6,10,7,10,10,7,0
The street sign is clearly visible for all of us to see.,0,7,10,7,8,10,10,1
The street sign is clearly visible for all of us to see.,0,0,10,10,10,10,10,2
The street sign is clearly visible for all of us to see.,10,0,10,10,10,10,10,3
A mens bathroom that has been neatly decorated.,0,2,10,10,10,10,10,0
A mens bathroom that has been neatly decorated.,0,8,9,10,10,10,10,1
A mens bathroom that has been neatly decorated.,0,1,10,8,10,10,10,2
A mens bathroom that has been neatly decorated.,0,7,10,10,10,10,10,3
A baseball hitter swings and prepares to run.,0,0,5,10,10,8,8,0
A baseball hitter swings and prepares to run.,0,0,8,9,7,7,9,1
A baseball hitter swings and prepares to run.,7,0,10,8,8,6,7,2
A baseball hitter swings and prepares to run.,6,6,7,8,8,9,7,3
This traffic light is not one that is familiar.,2,10,10,7,5,10,10,0
This traffic light is not one that is familiar.,10,10,10,10,7,10,10,1
This traffic light is not one that is familiar.,7,10,10,10,10,10,10,2
This traffic light is not one that is familiar.,10,10,10,7,10,10,7,3
A family portrait is shown in black and white.,1,10,10,7,10,9,10,0
A family portrait is shown in black and white.,0,8,10,10,10,8,10,1
A family portrait is shown in black and white.,5,5,10,8,10,10,10,2
A family portrait is shown in black and white.,7,7,8,10,9,10,10,3
A white fully stocked double door refrigerator.,0,10,10,9,7,10,10,0
A white fully stocked double door refrigerator.,0,10,10,10,10,9,10,1
A white fully stocked double door refrigerator.,0,8,8,9,10,10,10,2
A white fully stocked double door refrigerator.,0,8,9,9,8,10,10,3
The street signs are clearly visible for everyone to see.,4,2,7,Error,10,10,8,0
The street signs are clearly visible for everyone to see.,1,0,7,10,5,8,8,1
The street signs are clearly visible for everyone to see.,4,0,10,10,10,10,7,2
The street signs are clearly visible for everyone to see.,1,0,10,10,10,8,10,3
two computer monitors with the same image on it,2,3,8,7,6,8,8,0
two computer monitors with the same image on it,0,7,7,7,8,8,5,1
two computer monitors with the same image on it,0,5,8,6,7,7,8,2
two computer monitors with the same image on it,0,3,8,7,8,6,6,3
Two steam trains next to each other,0,1,10,10,7,7,10,0
Two steam trains next to each other,0,0,8,10,7,10,6,1
Two steam trains next to each other,0,1,6,8,7,7,10,2
Two steam trains next to each other,0,1,8,6,7,4,7,3
The traffic light is clearly visible for us to see.,8,10,10,7,5,10,10,0
The traffic light is clearly visible for us to see.,3,8,10,6,10,10,10,1
The traffic light is clearly visible for us to see.,10,3,10,10,10,10,6,2
The traffic light is clearly visible for us to see.,10,8,3,10,10,8,10,3
there are many snow boarders that can be seen jumping,2,1,2,8,2,3,3,0
there are many snow boarders that can be seen jumping,0,0,0,6,5,6,7,1
there are many snow boarders that can be seen jumping,2,1,3,4,2,4,4,2
there are many snow boarders that can be seen jumping,0,1,2,4,5,7,2,3
Two baby elephants standing next to each other.,10,7,10,10,10,10,10,0
Two baby elephants standing next to each other.,10,8,10,10,10,10,10,1
Two baby elephants standing next to each other.,0,1,10,7,8,10,10,2
Two baby elephants standing next to each other.,10,10,10,7,7,10,7,3
The traffic light is clearly visible for us to see.,4,10,10,7,8,10,10,0
The traffic light is clearly visible for us to see.,10,7,7,7,7,10,10,1
The traffic light is clearly visible for us to see.,8,5,8,10,10,10,10,2
The traffic light is clearly visible for us to see.,10,7,7,10,10,8,10,3
someone standing and riding on a skate board .,1,2,9,5,8,10,10,0
someone standing and riding on a skate board .,4,4,8,4,7,10,6,1
someone standing and riding on a skate board .,0,0,7,5,5,7,10,2
someone standing and riding on a skate board .,2,5,6,7,8,8,7,3
The traffic lights are clearly displayed for us to see.,8,10,10,7,7,10,10,0
The traffic lights are clearly displayed for us to see.,4,6,9,10,4,10,10,1
The traffic lights are clearly displayed for us to see.,6,8,10,1,10,10,10,2
The traffic lights are clearly displayed for us to see.,1,1,7,7,5,8,10,3
a boating dock that has been destroyed by something,0,0,5,7,7,8,7,0
a boating dock that has been destroyed by something,0,2,5,10,7,7,7,1
a boating dock that has been destroyed by something,2,2,7,7,7,7,8,2
a boating dock that has been destroyed by something,4,0,7,10,7,7,6,3
a red white and blue one passenger airplane,10,5,10,10,10,8,10,0
a red white and blue one passenger airplane,1,7,10,10,10,9,7,1
a red white and blue one passenger airplane,1,0,10,7,10,10,10,2
a red white and blue one passenger airplane,1,0,10,8,10,10,9,3
A computer desk that is very cluttered and disorganized.,0,7,10,10,9,10,10,0
A computer desk that is very cluttered and disorganized.,0,7,8,10,8,10,7,1
A computer desk that is very cluttered and disorganized.,0,7,10,8,10,10,8,2
A computer desk that is very cluttered and disorganized.,0,0,6,8,7,9,10,3
There is a clean bathroom counter and sink.,0,8,8,10,10,9,7,0
There is a clean bathroom counter and sink.,0,5,9,10,7,7,7,1
There is a clean bathroom counter and sink.,0,7,7,10,8,7,7,2
There is a clean bathroom counter and sink.,0,1,8,8,8,8,7,3
many motorcycle front wheels near one another.,0,4,10,9,10,10,10,0
many motorcycle front wheels near one another.,10,7,8,9,8,9,10,1
many motorcycle front wheels near one another.,1,7,10,10,10,10,10,2
many motorcycle front wheels near one another.,0,3,8,10,10,10,10,3
there is a large brick oven that is empty,0,4,9,10,4,10,10,0
there is a large brick oven that is empty,1,1,8,8,0,10,8,1
there is a large brick oven that is empty,1,2,10,6,2,8,7,2
there is a large brick oven that is empty,0,0,2,10,8,10,6,3
