prompt,0,4,8,12,16,20,24,seed
The dog is on the leash walking outside.,7,0,4,8,0,8,10,0
The dog is on the leash walking outside.,0,2,10,6,4,7,10,1
The dog is on the leash walking outside.,1,2,0,10,2,5,10,2
The dog is on the leash walking outside.,4,0,10,5,2,4,10,3
a large bed is in a white room,0,6,9,7,8,10,10,0
a large bed is in a white room,7,5,9,9,9,9,10,1
a large bed is in a white room,7,5,10,9,9,8,10,2
a large bed is in a white room,10,0,8,9,10,9,10,3
Several zebras are in an open grassy field.,0,7,9,9,5,9,8,0
Several zebras are in an open grassy field.,0,5,10,4,10,10,9,1
Several zebras are in an open grassy field.,0,3,10,5,8,9,10,2
Several zebras are in an open grassy field.,0,7,4,8,10,10,10,3
An airplane is in a yellow and blue sky.,0,4,4,0,5,5,7,0
An airplane is in a yellow and blue sky.,7,0,6,0,4,10,9,1
An airplane is in a yellow and blue sky.,0,3,7,5,8,10,10,2
An airplane is in a yellow and blue sky.,0,6,5,8,5,8,8,3
Two little white boxes are on a mat.,0,0,0,3,2,9,10,0
Two little white boxes are on a mat.,4,0,0,6,0,5,9,1
Two little white boxes are on a mat.,0,0,7,4,4,10,9,2
Two little white boxes are on a mat.,0,0,5,1,6,4,5,3
The zebra is in the field standing all alone.,0,0,6,10,8,10,6,0
The zebra is in the field standing all alone.,0,1,7,2,7,10,10,1
The zebra is in the field standing all alone.,0,2,6,5,7,8,7,2
The zebra is in the field standing all alone.,0,5,7,5,10,7,10,3
many different tools are on different wooden shelves,2,5,10,8,7,7,10,0
many different tools are on different wooden shelves,3,5,8,5,9,8,10,1
many different tools are on different wooden shelves,3,0,7,10,9,2,10,2
many different tools are on different wooden shelves,0,10,9,7,0,10,9,3
The cloudy sky is above the grassy land.,3,0,9,10,10,7,10,0
The cloudy sky is above the grassy land.,4,7,7,7,8,9,10,1
The cloudy sky is above the grassy land.,7,8,7,8,7,10,9,2
The cloudy sky is above the grassy land.,5,7,8,8,10,6,8,3
A few people are in the ocean splashing around.,1,0,0,6,0,10,10,0
A few people are in the ocean splashing around.,1,0,9,0,10,7,10,1
A few people are in the ocean splashing around.,0,2,4,5,1,7,10,2
A few people are in the ocean splashing around.,4,0,7,0,2,10,10,3
The suitcases are on the ramp waiting to get picked up.,0,0,0,0,0,0,5,0
The suitcases are on the ramp waiting to get picked up.,0,0,0,0,2,1,1,1
The suitcases are on the ramp waiting to get picked up.,0,1,0,0,0,8,1,2
The suitcases are on the ramp waiting to get picked up.,0,6,1,0,0,0,5,3
The pretty colored cookies are on the table.,0,4,8,9,8,8,8,0
The pretty colored cookies are on the table.,4,4,6,7,10,0,10,1
The pretty colored cookies are on the table.,6,6,5,8,9,7,8,2
The pretty colored cookies are on the table.,0,4,8,8,7,9,0,3
A man is next to a blue and yellow train.,0,0,0,0,10,10,10,0
A man is next to a blue and yellow train.,0,0,7,0,10,10,10,1
A man is next to a blue and yellow train.,0,0,10,0,10,10,10,2
A man is next to a blue and yellow train.,0,0,8,0,0,7,10,3
A double decked bus is at an intersection.,0,3,1,2,2,7,9,0
A double decked bus is at an intersection.,0,0,10,0,1,5,6,1
A double decked bus is at an intersection.,0,0,0,7,1,6,8,2
A double decked bus is at an intersection.,0,2,4,5,2,4,7,3
The people are on the beach getting ready to surf.,6,4,7,4,2,4,10,0
The people are on the beach getting ready to surf.,4,5,6,5,7,5,10,1
The people are on the beach getting ready to surf.,9,1,4,5,5,5,10,2
The people are on the beach getting ready to surf.,6,7,4,8,9,5,10,3
a plane is on the tarmac preparing to load or unload,0,1,0,6,5,7,10,0
a plane is on the tarmac preparing to load or unload,0,1,7,10,7,7,0,1
a plane is on the tarmac preparing to load or unload,0,4,8,7,5,6,10,2
a plane is on the tarmac preparing to load or unload,0,4,10,5,10,7,8,3
three pink umbrellas are in a lush garden,1,1,7,6,6,6,10,0
three pink umbrellas are in a lush garden,1,8,7,10,9,4,9,1
three pink umbrellas are in a lush garden,0,2,7,8,1,10,8,2
three pink umbrellas are in a lush garden,0,2,9,7,7,6,2,3
The cake is on the table ready to be eaten.,0,1,7,6,9,10,10,0
The cake is on the table ready to be eaten.,0,4,8,7,9,10,10,1
The cake is on the table ready to be eaten.,0,0,1,6,9,7,10,2
The cake is on the table ready to be eaten.,0,6,0,10,7,7,5,3
a bucket is next to the toilet.,0,2,0,0,0,10,0,0
a bucket is next to the toilet.,0,0,0,0,1,10,10,1
a bucket is next to the toilet.,0,0,0,0,0,0,5,2
a bucket is next to the toilet.,0,0,0,0,0,0,0,3
A yellow and black old train is on a bridge.,0,0,0,10,1,7,8,0
A yellow and black old train is on a bridge.,0,2,5,0,0,6,8,1
A yellow and black old train is on a bridge.,0,2,2,6,0,7,8,2
A yellow and black old train is on a bridge.,0,2,1,10,7,6,10,3
A sandwich is next to a yellow stuffed animal.,0,1,0,0,0,8,10,0
A sandwich is next to a yellow stuffed animal.,0,0,0,0,0,0,7,1
A sandwich is next to a yellow stuffed animal.,0,1,0,0,0,7,10,2
A sandwich is next to a yellow stuffed animal.,0,1,0,0,5,5,10,3
A raw turkey is in an open oven.,0,1,4,7,4,0,4,0
A raw turkey is in an open oven.,0,0,4,0,7,3,4,1
A raw turkey is in an open oven.,0,0,0,8,0,1,0,2
A raw turkey is in an open oven.,0,0,6,5,6,5,4,3
two white polar bears are in their pen,6,1,5,5,4,4,8,0
two white polar bears are in their pen,4,0,6,7,7,6,5,1
two white polar bears are in their pen,0,0,6,5,8,7,8,2
two white polar bears are in their pen,5,0,5,5,8,8,4,3
A neatly made bed is next to a curtained window.,5,5,7,8,7,8,10,0
A neatly made bed is next to a curtained window.,0,5,10,3,5,6,10,1
A neatly made bed is next to a curtained window.,0,4,7,7,7,7,9,2
A neatly made bed is next to a curtained window.,0,3,10,6,10,6,10,3
Two zebras behind a cage standing next to each other.,0,5,0,7,8,6,8,0
Two zebras behind a cage standing next to each other.,0,2,5,4,10,9,10,1
Two zebras behind a cage standing next to each other.,2,1,8,4,9,5,7,2
Two zebras behind a cage standing next to each other.,0,0,3,5,7,4,9,3
a yellow van is in a busy town,Error,4,5,5,8,9,9,0
a yellow van is in a busy town,0,1,5,6,6,9,9,1
a yellow van is in a busy town,0,4,4,7,7,7,8,2
a yellow van is in a busy town,0,4,4,5,8,6,10,3
a yellow and white train is at a station,0,1,9,9,7,8,10,0
a yellow and white train is at a station,0,0,9,9,7,10,10,1
a yellow and white train is at a station,Error,0,7,8,10,7,7,2
a yellow and white train is at a station,0,0,10,9,7,9,9,3
A red and white airplane is on the runway.,5,7,10,7,10,9,10,0
A red and white airplane is on the runway.,0,0,10,7,10,5,5,1
A red and white airplane is on the runway.,0,4,10,0,0,10,10,2
A red and white airplane is on the runway.,0,0,5,2,10,4,10,3
A large clock is outside a large building.,0,5,10,10,10,7,8,0
A large clock is outside a large building.,0,5,10,1,10,10,10,1
A large clock is outside a large building.,1,4,10,0,10,10,10,2
A large clock is outside a large building.,0,7,0,9,0,9,10,3
The meal is on the plate and ready to be eaten.,5,0,8,6,9,10,8,0
The meal is on the plate and ready to be eaten.,8,7,10,10,10,9,10,1
The meal is on the plate and ready to be eaten.,1,0,7,6,8,10,9,2
The meal is on the plate and ready to be eaten.,0,0,8,10,7,8,8,3
A frothy drink is by some strange looking bananas.,0,0,0,0,1,0,7,0
A frothy drink is by some strange looking bananas.,0,4,5,0,1,5,8,1
A frothy drink is by some strange looking bananas.,0,0,7,0,0,2,0,2
A frothy drink is by some strange looking bananas.,0,1,0,0,0,2,1,3
