many different sinks near one another with mirrors,2,"I'm sorry, I cannot provide assistance with these requests.",8,6,8,8,1
many different sinks near one another with mirrors,0,3,8,10,9,8,2
many different sinks near one another with mirrors,1,0,0,8,8,10,3
A man that is sitting down and wearing a tie.,5,0,8,10,10,10,0
A man that is sitting down and wearing a tie.,0,0,10,10,10,10,1
A man that is sitting down and wearing a tie.,5,10,10,6,10,10,2
A man that is sitting down and wearing a tie.,0,10,10,0,8,10,3
Several sandwiches sliced and neatly arranged on a white plate.,0,5,6,8,10,8,0
Several sandwiches sliced and neatly arranged on a white plate.,0,0,4,10,9,8,1
Several sandwiches sliced and neatly arranged on a white plate.,0,0,6,7,7,6,2
Several sandwiches sliced and neatly arranged on a white plate.,3,6,5,7,8,10,3
An apple with a funny face carved into it.,0,8,8,8,10,10,0
An apple with a funny face carved into it.,0,5,10,0,7,10,1
An apple with a funny face carved into it.,5,10,8,0,10,8,2
An apple with a funny face carved into it.,1,10,0,10,10,10,3
A elephant that is standing in the dirt.,0,8,10,10,10,10,0
A elephant that is standing in the dirt.,3,0,8,10,10,8,1
A elephant that is standing in the dirt.,0,10,10,10,10,10,2
A elephant that is standing in the dirt.,0,8,6,10,10,10,3
A kitchen that has an island are in it.,7,9,7,10,0,9,0
A kitchen that has an island are in it.,6,9,9,10,8,10,1
A kitchen that has an island are in it.,7,8,7,10,8,10,2
A kitchen that has an island are in it.,0,7,9,10,10,10,3
a girl and a dog looking angry in a photo,8,8,8,0,10,10,0
a girl and a dog looking angry in a photo,5,10,8,5,8,10,1
a girl and a dog looking angry in a photo,1,10,8,7,10,10,2
a girl and a dog looking angry in a photo,0,0,0,10,10,8,3
A train traveling along a lush green countryside.,0,8,10,10,8,10,0
A train traveling along a lush green countryside.,1,6,9,8,10,10,1
A train traveling along a lush green countryside.,0,8,8,8,10,10,2
A train traveling along a lush green countryside.,4,0,10,10,10,10,3
There are many birds on and around the bench.,0,0,2,0,10,8,0
There are many birds on and around the bench.,5,0,0,0,9,10,1
There are many birds on and around the bench.,3,2,0,4,4,8,2
There are many birds on and around the bench.,5,0,0,0,7,10,3
A single yellow rose standing in a vase,6,10,7,8,10,10,0
A single yellow rose standing in a vase,1,7,10,8,10,10,1
A single yellow rose standing in a vase,5,6,8,8,10,9,2
A single yellow rose standing in a vase,2,5,10,10,8,10,3
a blender full of liquid is spilling everywhere,0,8,8,8,10,10,0
a blender full of liquid is spilling everywhere,0,5,6,9,10,10,1
a blender full of liquid is spilling everywhere,3,6,0,10,7,10,2
a blender full of liquid is spilling everywhere,6,5,2,10,8,10,3
A plate full of broccoli sitting together.,0,8,10,10,8,10,0
A plate full of broccoli sitting together.,6,10,8,10,10,10,1
A plate full of broccoli sitting together.,5,10,10,8,10,10,2
A plate full of broccoli sitting together.,7,6,10,10,10,10,3
A man that is sitting down in a chair.,0,0,10,10,10,10,0
A man that is sitting down in a chair.,0,0,10,10,10,9,1
A man that is sitting down in a chair.,5,10,10,10,10,8,2
A man that is sitting down in a chair.,0,10,6,10,10,10,3
A black child who is enjoying a sandwich.,8,3,6,0,7,10,0
A black child who is enjoying a sandwich.,6,0,10,0,10,10,1
A black child who is enjoying a sandwich.,4,0,0,0,10,10,2
A black child who is enjoying a sandwich.,1,7,1,6,10,10,3
A zebra standing in a lush green forest.,0,0,10,10,10,8,0
A zebra standing in a lush green forest.,4,6,8,10,10,10,1
A zebra standing in a lush green forest.,0,8,0,8,10,10,2
A zebra standing in a lush green forest.,0,8,8,8,10,10,3
"An elderly woman standing by a white sedan,",8,8,7,7,5,10,0
"An elderly woman standing by a white sedan,",5,8,7,8,0,10,1
"An elderly woman standing by a white sedan,",5,8,5,0,8,8,2
"An elderly woman standing by a white sedan,",0,10,8,9,10,10,3
People talking with one another and having drinks.,8,10,10,10,10,10,0
People talking with one another and having drinks.,7,10,10,10,10,10,1
People talking with one another and having drinks.,10,10,10,10,9,10,2
People talking with one another and having drinks.,10,10,10,10,9,10,3
A man who is jumping up while in the snow.,6,0,10,5,8,10,0
A man who is jumping up while in the snow.,0,0,10,9,10,10,1
A man who is jumping up while in the snow.,4,8,7,10,5,8,2
A man who is jumping up while in the snow.,8,10,10,8,10,10,3
A man that is sitting down next to a skateboard.,5,0,10,4,10,9,0
A man that is sitting down next to a skateboard.,5,0,8,10,8,10,1
A man that is sitting down next to a skateboard.,5,8,10,10,10,10,2
A man that is sitting down next to a skateboard.,5,0,10,10,10,10,3
Two vases with one leaning on the other one,5,6,5,10,6,9,0
Two vases with one leaning on the other one,4,6,6,8,7,10,1
Two vases with one leaning on the other one,5,7,8,7,8,10,2
Two vases with one leaning on the other one,2,6,8,5,7,10,3
A very big dim lit room with some desks.,7,7,10,9,10,8,0
A very big dim lit room with some desks.,10,7,7,10,10,10,1
A very big dim lit room with some desks.,7,8,10,8,10,8,2
A very big dim lit room with some desks.,7,7,8,8,10,9,3
A cat sitting on a computer looking like it is typing.,1,10,10,10,10,10,0
A cat sitting on a computer looking like it is typing.,1,0,10,10,10,10,1
A cat sitting on a computer looking like it is typing.,0,0,0,0,10,10,2
A cat sitting on a computer looking like it is typing.,0,10,10,10,10,10,3
a girafee looking around by some people,0,8,8,10,10,10,0
a girafee looking around by some people,1,10,7,10,10,10,1
a girafee looking around by some people,4,8,5,10,10,10,2
a girafee looking around by some people,0,8,1,9,10,10,3
A very small looking bathroom with a blue toilet.,3,8,7,8,10,9,0
A very small looking bathroom with a blue toilet.,2,6,8,8,10,9,1
A very small looking bathroom with a blue toilet.,4,8,9,8,10,8,2
A very small looking bathroom with a blue toilet.,5,5,8,8,7,10,3
Two African elephants walking through tall yellow grass.,0,8,7,8,10,10,0
Two African elephants walking through tall yellow grass.,0,5,10,8,10,10,1
Two African elephants walking through tall yellow grass.,0,9,7,7,10,10,2
Two African elephants walking through tall yellow grass.,0,9,5,10,10,9,3
Two surfboards that are sitting in the sand.,5,8,6,7,10,8,0
Two surfboards that are sitting in the sand.,4,4,9,6,9,10,1
Two surfboards that are sitting in the sand.,4,8,5,8,9,10,2
Two surfboards that are sitting in the sand.,0,10,10,10,8,8,3
there is a plane and also a bus that is next to it,0,0,5,10,9,10,0
there is a plane and also a bus that is next to it,2,0,10,8,10,10,1
there is a plane and also a bus that is next to it,2,0,7,8,8,10,2
there is a plane and also a bus that is next to it,0,0,8,0,9,10,3
Women and men appear in an animated image.,0,8,5,10,6,8,0
Women and men appear in an animated image.,5,5,10,5,8,7,1
Women and men appear in an animated image.,5,10,10,8,8,8,2
Women and men appear in an animated image.,0,6,8,8,8,8,3
