prompt,0,4,8,12,16,20,24,seed
A zebra.,0,0,1,1,1,1,1,3
An apple.,0,0,1,0,1,1,1,0
An apple.,0,0,1,1,1,1,1,1
An apple.,0,0,1,1,1,1,1,2
An apple.,0,0,1,1,1,1,1,3
A porcupine.,0,0,1,1,0,1,1,0
A porcupine.,0,0,1,1,1,0,1,1
A porcupine.,0,0,1,1,0,1,1,2
A porcupine.,0,0,1,1,1,1,1,3
A leopard.,1,0,1,1,1,1,1,0
A leopard.,0,0,1,1,1,1,1,1
A leopard.,1,0,1,1,1,1,1,2
A leopard.,1,0,1,1,1,1,1,3
A snake.,0,0,0,0,1,1,1,0
A snake.,0,0,0,1,1,1,1,1
A snake.,0,0,1,0,0,1,1,2
A snake.,0,0,0,1,0,1,1,3
A bear.,1,0,1,1,1,1,1,0
A bear.,1,1,1,1,1,1,1,1
A bear.,1,1,1,1,1,1,1,2
A bear.,1,1,1,0,1,1,1,3
A shrew.,0,0,0,0,0,0,0,0
A shrew.,0,0,0,0,0,0,0,1
A shrew.,0,0,0,1,0,0,0,2
A shrew.,0,0,0,0,0,0,0,3
A house.,1,0,1,1,1,1,1,0
A house.,1,1,1,0,1,1,1,1
A house.,1,1,1,1,1,1,1,2
A house.,1,1,1,1,1,1,1,3
A hair drier.,0,0,0,0,0,1,1,0
A hair drier.,0,0,0,0,1,0,1,1
A hair drier.,0,0,0,0,1,1,1,2
A hair drier.,0,0,0,0,1,1,1,3
A cat.,1,1,1,1,1,1,1,0
A cat.,1,0,1,1,1,1,1,1
A cat.,1,0,1,1,1,1,1,2
A cat.,1,0,1,1,1,1,1,3
A bee.,0,0,1,1,1,1,1,0
A bee.,0,1,1,1,1,1,1,1
A bee.,0,1,1,1,1,1,1,2
A bee.,0,1,0,1,1,1,1,3
A broccoli.,0,0,1,1,1,1,1,0
A broccoli.,0,0,1,1,1,1,1,1
A broccoli.,0,0,1,1,1,1,1,2
A broccoli.,0,0,1,1,1,1,1,3
A pear.,0,0,1,1,1,1,1,0
A pear.,0,0,1,1,1,1,1,1
A pear.,0,0,1,1,1,1,1,2
A pear.,0,0,1,1,1,1,1,3
A skyscraper.,0,0,1,1,1,1,1,0
A skyscraper.,0,0,1,1,1,1,1,1
A skyscraper.,0,0,1,1,1,1,1,2
A skyscraper.,0,1,1,1,1,1,1,3
